Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
T1,2018-12-16,Kayserispor,Akhisar Belediyespor,1377.53,1417.13,3.0,3.0,4.0,8.0,1.0,0.0,H,0.0,0.0,D,13.0,7.0,5.0,2.0,19.0,8.0,3.0,6.0,2.0,1.0,0.0,0.0,2.2,3.25,3.3
T1,2018-12-16,Yeni Malatyaspor,Antalyaspor,,1451.02,4.0,10.0,6.0,9.0,2.0,0.0,H,2.0,0.0,H,12.0,8.0,3.0,1.0,16.0,18.0,2.0,2.0,2.0,4.0,1.0,1.0,2.04,3.25,3.75
T1,2018-12-17,Fenerbahce,Erzurum BB,1522.6,1348.54,1.0,5.0,3.0,7.0,2.0,2.0,D,2.0,0.0,H,14.0,6.0,5.0,3.0,11.0,17.0,7.0,1.0,0.0,3.0,0.0,0.0,1.5,4.0,7.0
T1,2018-12-22,Alanyaspor,Buyuksehyr,1397.41,1623.31,2.0,5.0,4.0,10.0,1.0,1.0,D,0.0,1.0,A,13.0,12.0,7.0,6.0,13.0,12.0,1.0,3.0,3.0,2.0,1.0,0.0,3.75,3.4,2.0
T1,2018-12-22,Ankaragucu,Goztep,,1408.87,1.0,1.0,1.0,1.0,0.0,3.0,A,0.0,0.0,D,13.0,11.0,1.0,4.0,16.0,18.0,4.0,3.0,2.0,1.0,0.0,0.0,3.25,3.25,2.2
T1,2018-12-22,Kasimpasa,Besiktas,1468.95,1620.84,1.0,7.0,5.0,8.0,4.0,1.0,H,2.0,0.0,H,12.0,16.0,7.0,6.0,14.0,15.0,4.0,3.0,3.0,3.0,0.0,0.0,2.54,3.6,2.54
T1,2018-12-23,Bursaspor,Yeni Malatyaspor,1409.75,,4.0,7.0,7.0,10.0,1.0,1.0,D,1.0,0.0,H,8.0,4.0,2.0,1.0,13.0,11.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,3.3,3.8
T1,2018-12-23,Erzurum BB,Kayserispor,1348.54,1377.53,1.0,7.0,6.0,6.0,1.0,1.0,D,1.0,1.0,D,20.0,7.0,5.0,3.0,14.0,12.0,5.0,3.0,2.0,6.0,0.0,0.0,2.0,3.3,3.8
T1,2018-12-23,Galatasaray,Sivasspor,1554.39,1437.36,2.0,6.0,9.0,13.0,4.0,2.0,H,2.0,2.0,D,15.0,16.0,5.0,7.0,18.0,4.0,7.0,5.0,2.0,2.0,0.0,0.0,1.66,4.0,4.75
T1,2018-12-23,Trabzonspor,Rizespor,1508.67,1352.49,7.0,10.0,3.0,4.0,4.0,1.0,H,1.0,0.0,H,18.0,13.0,5.0,6.0,18.0,9.0,6.0,4.0,4.0,2.0,0.0,0.0,1.44,4.5,6.5
T1,2018-12-24,Akhisar Belediyespor,Konyaspor,1417.13,1454.26,4.0,7.0,6.0,10.0,0.0,0.0,D,0.0,0.0,D,8.0,10.0,3.0,3.0,14.0,15.0,0.0,4.0,3.0,3.0,0.0,0.0,2.6,3.2,2.75
T1,2018-12-24,Antalyaspor,Fenerbahce,1451.02,1522.6,6.0,6.0,2.0,5.0,0.0,0.0,D,0.0,0.0,D,7.0,19.0,3.0,6.0,12.0,11.0,2.0,9.0,1.0,4.0,0.0,1.0,4.75,3.6,1.75
T1,2019-01-18,Akhisar Belediyespor,Besiktas,1409.37,1598.59,4.0,5.0,2.0,8.0,1.0,3.0,A,0.0,1.0,A,15.0,11.0,5.0,5.0,12.0,18.0,8.0,2.0,3.0,4.0,0.0,0.0,3.5,3.6,2.0
T1,2019-01-19,Antalyaspor,Kayserispor,1442.46,1385.86,4.0,7.0,7.0,7.0,0.0,0.0,D,0.0,0.0,D,3.0,16.0,0.0,2.0,13.0,13.0,2.0,6.0,0.0,1.0,0.0,0.0,2.4,3.2,3.0
T1,2019-01-19,Erzurum BB,Konyaspor,1353.4,1461.5,2.0,5.0,4.0,8.0,1.0,2.0,A,0.0,1.0,A,14.0,10.0,3.0,4.0,11.0,15.0,8.0,4.0,3.0,4.0,0.0,0.0,2.6,3.25,2.7
T1,2019-01-19,Galatasaray,Ankaragucu,1563.53,,5.0,6.0,0.0,1.0,6.0,0.0,H,3.0,0.0,H,23.0,11.0,10.0,3.0,13.0,13.0,0.0,2.0,3.0,3.0,0.0,0.0,1.28,5.75,9.0
T1,2019-01-19,Yeni Malatyaspor,Goztep,,1424.3,7.0,8.0,4.0,4.0,3.0,2.0,H,2.0,2.0,D,9.0,10.0,5.0,3.0,13.0,11.0,2.0,11.0,1.0,1.0,0.0,0.0,2.3,3.4,3.0
T1,2019-01-20,Alanyaspor,Sivasspor,1402.21,1441.92,3.0,6.0,6.0,10.0,2.0,0.0,H,2.0,0.0,H,19.0,9.0,8.0,0.0,13.0,15.0,8.0,2.0,0.0,3.0,0.0,0.0,2.2,3.4,3.2
T1,2019-01-20,Trabzonspor,Buyuksehyr,1518.54,1615.44,7.0,13.0,5.0,8.0,2.0,4.0,A,0.0,2.0,A,20.0,10.0,10.0,8.0,17.0,15.0,8.0,4.0,3.0,2.0,0.0,0.0,2.75,3.25,2.55
T1,2019-01-21,Bursaspor,Fenerbahce,1409.25,1516.5,2.0,8.0,2.0,3.0,1.0,1.0,D,0.0,1.0,A,13.0,5.0,4.0,3.0,18.0,18.0,3.0,7.0,4.0,2.0,0.0,0.0,3.2,3.4,2.2
T1,2019-01-21,Kasimpasa,Rizespor,1479.78,1346.71,3.0,7.0,2.0,4.0,0.0,1.0,A,0.0,1.0,A,22.0,7.0,6.0,2.0,13.0,19.0,10.0,3.0,2.0,4.0,0.0,0.0,1.66,4.0,4.75
T1,2019-01-25,Besiktas,Erzurum BB,1598.59,1353.4,4.0,8.0,2.0,2.0,1.0,1.0,D,0.0,0.0,D,15.0,10.0,5.0,3.0,15.0,14.0,11.0,2.0,4.0,4.0,1.0,0.0,1.4,4.5,7.5
T1,2019-01-26,Goztep,Galatasaray,1424.3,1563.53,4.0,4.0,7.0,8.0,0.0,1.0,A,0.0,0.0,D,16.0,9.0,1.0,6.0,17.0,12.0,13.0,3.0,3.0,3.0,0.0,0.0,3.1,3.4,2.25
T1,2019-01-26,Kayserispor,Bursaspor,1385.86,1409.25,5.0,8.0,3.0,6.0,1.0,1.0,D,0.0,1.0,A,7.0,12.0,4.0,3.0,15.0,9.0,8.0,7.0,2.0,2.0,1.0,0.0,2.37,3.25,3.0
T1,2019-01-27,Konyaspor,Antalyaspor,1461.5,1442.46,7.0,10.0,2.0,8.0,2.0,0.0,H,1.0,0.0,H,11.0,7.0,4.0,2.0,19.0,10.0,5.0,1.0,1.0,1.0,0.0,0.0,1.57,3.8,6.0
T1,2019-01-27,Rizespor,Akhisar Belediyespor,1346.71,1409.37,4.0,6.0,1.0,5.0,3.0,1.0,H,0.0,1.0,A,25.0,9.0,6.0,4.0,16.0,13.0,6.0,1.0,2.0,1.0,0.0,1.0,2.0,3.5,3.6
T1,2019-01-27,Sivasspor,Trabzonspor,1441.92,1518.54,3.0,9.0,4.0,10.0,1.0,1.0,D,0.0,0.0,D,15.0,15.0,5.0,6.0,11.0,14.0,3.0,5.0,0.0,1.0,0.0,0.0,2.6,3.4,2.6
T1,2019-01-28,Ankaragucu,Alanyaspor,,1402.21,0.0,1.0,5.0,6.0,0.0,2.0,A,0.0,1.0,A,8.0,10.0,3.0,3.0,14.0,21.0,4.0,3.0,5.0,1.0,0.0,0.0,4.2,3.75,1.83
T1,2019-01-28,Buyuksehyr,Kasimpasa,1615.44,1479.78,5.0,8.0,3.0,4.0,2.0,0.0,H,1.0,0.0,H,16.0,9.0,5.0,2.0,18.0,9.0,7.0,2.0,2.0,0.0,0.0,0.0,1.53,4.2,5.75
T1,2019-01-28,Fenerbahce,Yeni Malatyaspor,1516.5,,3.0,4.0,7.0,11.0,3.0,2.0,H,2.0,2.0,D,19.0,8.0,8.0,4.0,21.0,20.0,6.0,4.0,6.0,4.0,0.0,0.0,1.61,4.0,5.0
T1,2019-02-01,Fenerbahce,Goztep,1520.86,1413.08,5.0,6.0,3.0,4.0,2.0,0.0,H,1.0,0.0,H,12.0,6.0,4.0,3.0,16.0,15.0,3.0,2.0,3.0,3.0,0.0,1.0,1.72,3.6,4.75
T1,2019-02-02,Alanyaspor,Galatasaray,1423.79,1574.89,7.0,9.0,9.0,11.0,1.0,1.0,D,1.0,0.0,H,13.0,5.0,7.0,3.0,22.0,18.0,2.0,3.0,3.0,5.0,0.0,0.0,3.3,3.25,2.2
T1,2019-02-02,Kasimpasa,Sivasspor,1462.81,1432.1,3.0,3.0,1.0,7.0,1.0,3.0,A,1.0,1.0,D,5.0,21.0,3.0,8.0,15.0,10.0,3.0,11.0,3.0,0.0,0.0,0.0,2.1,3.5,3.25
T1,2019-02-02,Trabzonspor,Ankaragucu,1507.92,,4.0,8.0,0.0,0.0,1.0,0.0,H,1.0,0.0,H,21.0,13.0,8.0,5.0,19.0,17.0,2.0,5.0,4.0,3.0,0.0,0.0,1.3,5.5,9.0
T1,2019-02-02,Yeni Malatyaspor,Kayserispor,,1387.97,4.0,10.0,3.0,9.0,1.0,1.0,D,1.0,1.0,D,7.0,7.0,5.0,4.0,11.0,16.0,4.0,3.0,0.0,3.0,0.0,0.0,2.0,3.2,4.0
T1,2019-02-03,Akhisar Belediyespor,Buyuksehyr,1391.83,1630.1,1.0,4.0,7.0,11.0,0.0,3.0,A,0.0,2.0,A,22.0,18.0,6.0,6.0,14.0,17.0,5.0,3.0,4.0,3.0,0.0,0.0,6.5,3.6,1.57
T1,2019-02-03,Antalyaspor,Besiktas,1430.9,1598.45,2.0,5.0,4.0,6.0,2.0,6.0,A,0.0,3.0,A,11.0,13.0,4.0,7.0,12.0,14.0,7.0,7.0,3.0,2.0,0.0,0.0,5.0,3.5,1.72
T1,2019-02-03,Erzurum BB,Rizespor,1353.55,1369.78,2.0,3.0,6.0,8.0,0.0,1.0,A,0.0,0.0,D,10.0,6.0,2.0,1.0,15.0,14.0,17.0,1.0,1.0,1.0,0.0,0.0,2.3,3.2,3.1
T1,2019-02-04,Bursaspor,Konyaspor,1411.68,1476.74,3.0,4.0,7.0,10.0,0.0,0.0,D,0.0,0.0,D,17.0,4.0,3.0,3.0,11.0,15.0,4.0,4.0,0.0,2.0,0.0,0.0,2.37,3.1,3.1
T1,2019-02-08,Kayserispor,Fenerbahce,1387.97,1520.86,3.0,7.0,7.0,9.0,1.0,0.0,H,0.0,0.0,D,13.0,8.0,5.0,2.0,15.0,18.0,3.0,5.0,2.0,5.0,0.0,2.0,3.5,3.4,2.05
T1,2019-02-09,Besiktas,Bursaspor,1598.45,1411.68,7.0,8.0,3.0,5.0,2.0,0.0,H,1.0,0.0,H,11.0,8.0,7.0,3.0,17.0,14.0,4.0,3.0,1.0,1.0,0.0,0.0,1.53,3.8,6.5
T1,2019-02-09,Buyuksehyr,Erzurum BB,1630.1,1353.55,9.0,11.0,1.0,3.0,1.0,1.0,D,1.0,0.0,H,9.0,13.0,2.0,2.0,21.0,12.0,3.0,6.0,3.0,1.0,0.0,0.0,1.28,5.25,11.0
T1,2019-02-09,Rizespor,Antalyaspor,1369.78,1430.9,9.0,10.0,1.0,2.0,1.0,1.0,D,1.0,0.0,H,20.0,25.0,5.0,4.0,15.0,13.0,7.0,8.0,2.0,1.0,0.0,0.0,1.75,3.5,4.75
T1,2019-02-10,Galatasaray,Trabzonspor,1574.89,1507.92,7.0,11.0,4.0,8.0,3.0,1.0,H,2.0,1.0,H,18.0,14.0,9.0,4.0,17.0,12.0,4.0,9.0,4.0,1.0,0.0,0.0,1.75,3.75,4.33
T1,2019-02-10,Goztep,Alanyaspor,1413.08,1423.79,0.0,4.0,7.0,9.0,3.0,2.0,H,2.0,1.0,H,14.0,14.0,7.0,6.0,13.0,14.0,1.0,5.0,8.0,4.0,1.0,0.0,2.37,3.2,3.0
T1,2019-02-10,Konyaspor,Yeni Malatyaspor,1476.74,,7.0,11.0,4.0,8.0,1.0,1.0,D,0.0,0.0,D,8.0,8.0,4.0,3.0,12.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,1.83,3.4,4.5
T1,2019-02-11,Ankaragucu,Kasimpasa,,1462.81,0.0,0.0,0.0,3.0,3.0,0.0,H,1.0,0.0,H,8.0,15.0,5.0,2.0,16.0,12.0,4.0,4.0,3.0,1.0,0.0,0.0,3.4,3.75,2.0
T1,2019-02-11,Sivasspor,Akhisar Belediyespor,1432.1,1391.83,4.0,7.0,0.0,1.0,2.0,1.0,H,1.0,0.0,H,13.0,13.0,6.0,3.0,18.0,13.0,3.0,8.0,4.0,2.0,1.0,0.0,1.75,3.4,5.0
T1,2019-02-15,Yeni Malatyaspor,Besiktas,,1614.1,2.0,6.0,7.0,10.0,1.0,2.0,A,0.0,0.0,D,4.0,18.0,1.0,7.0,8.0,20.0,3.0,10.0,1.0,1.0,1.0,0.0,4.0,3.5,1.9
T1,2019-02-16,Akhisar Belediyespor,Ankaragucu,1380.74,,0.0,1.0,3.0,3.0,0.0,0.0,D,0.0,0.0,D,17.0,9.0,8.0,2.0,11.0,23.0,9.0,0.0,4.0,4.0,0.0,1.0,1.8,3.6,4.33
T1,2019-02-16,Bursaspor,Rizespor,1409.02,1379.34,2.0,4.0,7.0,10.0,0.0,2.0,A,0.0,1.0,A,17.0,5.0,2.0,5.0,14.0,22.0,8.0,4.0,3.0,2.0,0.0,0.0,1.83,3.5,4.33
T1,2019-02-16,Fenerbahce,Konyaspor,1523.78,1475.49,6.0,8.0,5.0,9.0,1.0,1.0,D,1.0,1.0,D,17.0,3.0,3.0,2.0,16.0,10.0,11.0,3.0,3.0,1.0,0.0,1.0,1.9,3.6,3.8
T1,2019-02-17,Erzurum BB,Sivasspor,1352.84,1452.94,2.0,3.0,7.0,7.0,4.0,2.0,H,2.0,1.0,H,12.0,18.0,6.0,6.0,15.0,13.0,2.0,5.0,2.0,5.0,0.0,0.0,2.3,3.4,3.0
T1,2019-02-17,Kasimpasa,Galatasaray,1433.08,1576.4,0.0,3.0,7.0,13.0,1.0,4.0,A,1.0,2.0,A,13.0,10.0,5.0,6.0,16.0,10.0,8.0,4.0,3.0,5.0,0.0,0.0,4.5,3.75,1.72
T1,2019-02-17,Kayserispor,Goztep,1402.84,1415.27,5.0,7.0,3.0,6.0,2.0,1.0,H,1.0,0.0,H,15.0,8.0,4.0,2.0,10.0,10.0,2.0,5.0,4.0,1.0,0.0,0.0,2.1,3.4,3.4
T1,2019-02-17,Trabzonspor,Alanyaspor,1504.84,1420.25,4.0,7.0,4.0,8.0,0.0,2.0,A,0.0,0.0,D,13.0,10.0,2.0,6.0,17.0,17.0,4.0,2.0,1.0,2.0,0.0,0.0,1.9,3.75,3.6
T1,2019-02-18,Antalyaspor,Buyuksehyr,1421.55,1630.47,1.0,3.0,7.0,11.0,0.0,1.0,A,0.0,1.0,A,8.0,17.0,3.0,8.0,12.0,15.0,8.0,5.0,3.0,2.0,0.0,0.0,5.5,3.8,1.61
T1,2019-02-22,Goztep,Trabzonspor,1415.27,1504.84,3.0,3.0,3.0,4.0,1.0,3.0,A,0.0,1.0,A,8.0,13.0,1.0,6.0,13.0,9.0,10.0,3.0,2.0,1.0,0.0,0.0,2.4,3.4,2.8
T1,2019-02-22,Rizespor,Yeni Malatyaspor,1379.34,,7.0,13.0,2.0,5.0,3.0,0.0,H,1.0,0.0,H,14.0,11.0,6.0,3.0,11.0,18.0,3.0,2.0,2.0,3.0,0.0,0.0,1.85,3.6,4.0
T1,2019-02-23,Alanyaspor,Kasimpasa,1420.25,1433.08,4.0,10.0,0.0,0.0,3.0,0.0,H,1.0,0.0,H,19.0,5.0,9.0,2.0,16.0,16.0,5.0,6.0,3.0,2.0,0.0,1.0,1.75,4.2,3.8
T1,2019-02-23,Buyuksehyr,Bursaspor,1630.47,1409.02,7.0,13.0,1.0,3.0,3.0,0.0,H,2.0,0.0,H,11.0,14.0,6.0,3.0,13.0,13.0,3.0,5.0,0.0,2.0,0.0,0.0,1.5,4.0,7.0
T1,2019-02-23,Sivasspor,Antalyaspor,1452.94,1421.55,6.0,7.0,1.0,2.0,1.0,2.0,A,0.0,2.0,A,11.0,8.0,4.0,4.0,17.0,9.0,7.0,5.0,1.0,2.0,0.0,0.0,1.66,3.75,5.0
T1,2019-02-24,Ankaragucu,Erzurum BB,,1352.84,4.0,4.0,4.0,5.0,2.0,1.0,H,1.0,0.0,H,14.0,14.0,6.0,6.0,23.0,12.0,2.0,6.0,2.0,2.0,0.0,1.0,2.5,3.2,2.87
T1,2019-02-24,Galatasaray,Akhisar Belediyespor,1576.4,1380.74,7.0,13.0,1.0,1.0,1.0,0.0,H,0.0,0.0,D,21.0,4.0,6.0,1.0,15.0,24.0,15.0,2.0,2.0,6.0,0.0,0.0,1.28,6.0,8.0
T1,2019-02-24,Konyaspor,Kayserispor,1475.49,1402.84,3.0,9.0,7.0,9.0,0.0,1.0,A,0.0,0.0,D,8.0,10.0,1.0,2.0,7.0,10.0,6.0,4.0,2.0,1.0,0.0,0.0,2.05,3.3,3.6
T1,2019-02-25,Besiktas,Fenerbahce,1614.1,1523.78,9.0,13.0,4.0,8.0,3.0,3.0,D,3.0,0.0,H,9.0,17.0,5.0,4.0,22.0,19.0,3.0,5.0,2.0,4.0,0.0,0.0,1.75,3.8,4.33
T1,2019-03-01,Antalyaspor,Ankaragucu,1422.72,,4.0,4.0,7.0,7.0,2.0,4.0,A,2.0,3.0,A,17.0,10.0,5.0,4.0,8.0,23.0,4.0,4.0,3.0,6.0,0.0,0.0,1.9,3.4,4.0
T1,2019-03-02,Bursaspor,Sivasspor,1385.45,1425.14,0.0,2.0,3.0,7.0,3.0,2.0,H,1.0,1.0,D,12.0,4.0,5.0,3.0,21.0,10.0,7.0,1.0,3.0,1.0,0.0,0.0,2.1,3.25,3.5
T1,2019-03-02,Fenerbahce,Rizespor,1509.53,1403.97,2.0,8.0,7.0,13.0,3.0,2.0,H,2.0,1.0,H,22.0,9.0,7.0,4.0,13.0,13.0,9.0,2.0,2.0,4.0,0.0,1.0,1.6,4.2,5.0
T1,2019-03-02,Kayserispor,Besiktas,1416.58,1610.74,9.0,11.0,7.0,11.0,2.0,2.0,D,0.0,1.0,A,14.0,10.0,5.0,4.0,16.0,11.0,4.0,7.0,3.0,3.0,0.0,0.0,3.75,3.4,2.0
T1,2019-03-03,Erzurum BB,Galatasaray,1354.03,1584.6,4.0,5.0,9.0,13.0,1.0,1.0,D,1.0,0.0,H,18.0,14.0,6.0,4.0,11.0,11.0,6.0,9.0,0.0,1.0,0.0,0.0,3.75,3.5,1.95
T1,2019-03-03,Konyaspor,Goztep,1462.42,1393.1,2.0,6.0,3.0,3.0,1.0,1.0,D,1.0,0.0,H,13.0,12.0,7.0,2.0,14.0,11.0,3.0,5.0,3.0,4.0,0.0,1.0,2.0,3.1,4.2
T1,2019-03-03,Yeni Malatyaspor,Buyuksehyr,,1634.04,1.0,2.0,7.0,13.0,0.0,2.0,A,0.0,1.0,A,9.0,9.0,2.0,5.0,10.0,12.0,4.0,3.0,2.0,3.0,0.0,0.0,4.5,3.5,1.8
T1,2019-03-04,Akhisar Belediyespor,Alanyaspor,1370.84,1442.38,1.0,1.0,6.0,10.0,3.0,1.0,H,0.0,0.0,D,8.0,8.0,4.0,1.0,20.0,21.0,5.0,4.0,1.0,2.0,0.0,0.0,3.0,3.2,2.4
T1,2019-03-04,Kasimpasa,Trabzonspor,1408.18,1494.18,0.0,0.0,3.0,7.0,2.0,2.0,D,0.0,2.0,A,14.0,10.0,8.0,5.0,13.0,12.0,6.0,1.0,4.0,2.0,0.0,0.0,3.3,3.6,2.05
T1,2019-03-08,Sivasspor,Yeni Malatyaspor,1425.14,,0.0,6.0,0.0,2.0,2.0,0.0,H,2.0,0.0,H,13.0,10.0,5.0,3.0,18.0,17.0,6.0,9.0,1.0,3.0,0.0,0.0,1.9,3.4,4.0
T1,2019-03-09,Ankaragucu,Bursaspor,,1385.45,7.0,10.0,3.0,4.0,0.0,0.0,D,0.0,0.0,D,10.0,12.0,4.0,2.0,11.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,2.87,3.2,2.5
T1,2019-03-09,Buyuksehyr,Fenerbahce,1634.04,1509.53,9.0,13.0,5.0,8.0,2.0,1.0,H,1.0,0.0,H,17.0,12.0,3.0,4.0,14.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0,1.95,3.4,3.9
T1,2019-03-09,Trabzonspor,Akhisar Belediyespor,1494.18,1370.84,4.0,7.0,4.0,4.0,2.0,1.0,H,0.0,0.0,D,17.0,10.0,8.0,4.0,20.0,21.0,7.0,0.0,5.0,3.0,0.0,0.0,1.5,4.2,6.25
T1,2019-03-10,Alanyaspor,Erzurum BB,1442.38,1354.03,6.0,7.0,4.0,5.0,2.0,1.0,H,1.0,0.0,H,18.0,6.0,6.0,3.0,13.0,21.0,6.0,2.0,1.0,2.0,0.0,0.0,1.75,3.6,4.75
T1,2019-03-10,Besiktas,Konyaspor,1610.74,1462.42,5.0,11.0,2.0,4.0,3.0,2.0,H,2.0,1.0,H,20.0,4.0,12.0,3.0,14.0,20.0,9.0,1.0,2.0,3.0,0.0,0.0,1.57,3.75,6.0
T1,2019-03-10,Goztep,Kasimpasa,1393.1,1408.18,1.0,4.0,1.0,1.0,0.0,0.0,D,0.0,0.0,D,12.0,4.0,2.0,2.0,14.0,25.0,7.0,1.0,1.0,3.0,0.0,0.0,1.95,3.6,3.6
T1,2019-03-10,Rizespor,Kayserispor,1403.97,1416.58,6.0,10.0,7.0,11.0,3.0,0.0,H,1.0,0.0,H,12.0,16.0,6.0,4.0,14.0,10.0,4.0,5.0,3.0,1.0,0.0,0.0,2.15,3.3,3.4
T1,2019-03-11,Galatasaray,Antalyaspor,1584.6,1422.72,7.0,11.0,3.0,4.0,5.0,0.0,H,1.0,0.0,H,15.0,14.0,7.0,7.0,5.0,11.0,6.0,6.0,2.0,1.0,0.0,0.0,1.28,6.0,8.5
T1,2019-03-15,Fenerbahce,Sivasspor,1509.92,1427.3,4.0,5.0,3.0,6.0,2.0,1.0,H,0.0,0.0,D,15.0,11.0,5.0,2.0,10.0,20.0,9.0,7.0,3.0,2.0,0.0,0.0,1.45,4.75,6.0
T1,2019-03-16,Akhisar Belediyespor,Kasimpasa,1378.48,1410.36,3.0,4.0,2.0,2.0,2.0,3.0,A,1.0,1.0,D,15.0,16.0,7.0,7.0,11.0,15.0,7.0,6.0,1.0,0.0,0.0,0.0,2.3,3.5,2.9
T1,2019-03-16,Antalyaspor,Alanyaspor,1400.16,1435.62,3.0,4.0,6.0,9.0,3.0,0.0,H,2.0,0.0,H,9.0,12.0,4.0,5.0,17.0,10.0,1.0,5.0,3.0,2.0,0.0,0.0,3.25,3.5,2.1
T1,2019-03-16,Besiktas,Goztep,1610.5,1395.2,5.0,11.0,2.0,5.0,1.0,0.0,H,0.0,0.0,D,6.0,13.0,1.0,5.0,20.0,13.0,3.0,4.0,0.0,2.0,0.0,0.0,1.44,4.5,6.5
T1,2019-03-16,Erzurum BB,Trabzonspor,1353.71,1497.47,1.0,5.0,7.0,7.0,0.0,1.0,A,0.0,0.0,D,20.0,13.0,7.0,3.0,11.0,13.0,3.0,4.0,2.0,3.0,0.0,0.0,2.6,3.4,2.6
T1,2019-03-16,Konyaspor,Rizespor,1455.4,1411.64,1.0,3.0,6.0,10.0,0.0,2.0,A,0.0,1.0,A,9.0,10.0,1.0,4.0,16.0,17.0,6.0,3.0,1.0,2.0,1.0,0.0,2.1,3.4,3.4
T1,2019-03-17,Bursaspor,Galatasaray,1394.09,1586.35,4.0,4.0,7.0,13.0,2.0,3.0,A,2.0,1.0,H,13.0,9.0,5.0,3.0,13.0,8.0,5.0,3.0,2.0,6.0,0.0,0.0,3.4,3.4,2.1
T1,2019-03-17,Kayserispor,Buyuksehyr,1408.36,1644.89,4.0,10.0,9.0,13.0,1.0,1.0,D,1.0,0.0,H,12.0,34.0,6.0,10.0,14.0,9.0,1.0,15.0,2.0,1.0,0.0,0.0,4.5,3.5,1.8
T1,2019-03-17,Yeni Malatyaspor,Ankaragucu,,,0.0,1.0,7.0,11.0,3.0,1.0,H,0.0,0.0,D,8.0,11.0,4.0,3.0,12.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,2.1,3.3,3.5
T1,2019-04-05,Trabzonspor,Antalyaspor,1503.65,1412.16,7.0,10.0,3.0,6.0,4.0,1.0,H,1.0,1.0,D,21.0,12.0,7.0,3.0,12.0,12.0,8.0,1.0,1.0,1.0,0.0,0.0,1.57,4.0,5.75
T1,2019-04-06,Alanyaspor,Bursaspor,1423.62,1389.03,3.0,9.0,4.0,4.0,1.0,0.0,H,0.0,0.0,D,18.0,10.0,4.0,3.0,15.0,13.0,4.0,2.0,6.0,2.0,0.0,0.0,2.1,3.25,3.6
T1,2019-04-06,Galatasaray,Yeni Malatyaspor,1591.41,,7.0,13.0,3.0,3.0,3.0,0.0,H,1.0,0.0,H,25.0,8.0,6.0,2.0,9.0,14.0,12.0,1.0,2.0,2.0,0.0,0.0,1.36,4.75,8.5
T1,2019-04-06,Sivasspor,Kayserispor,1422.98,1412.74,3.0,3.0,2.0,8.0,1.0,3.0,A,0.0,3.0,A,17.0,10.0,8.0,8.0,14.0,14.0,4.0,4.0,2.0,3.0,0.0,0.0,1.75,3.6,4.75
T1,2019-04-07,Ankaragucu,Fenerbahce,,1514.24,4.0,8.0,6.0,8.0,1.0,1.0,D,1.0,0.0,H,12.0,14.0,3.0,6.0,20.0,8.0,5.0,7.0,4.0,3.0,1.0,1.0,5.0,3.6,1.7
T1,2019-04-07,Buyuksehyr,Konyaspor,1640.51,1439.46,7.0,13.0,1.0,2.0,2.0,0.0,H,0.0,0.0,D,15.0,13.0,4.0,4.0,9.0,11.0,8.0,5.0,1.0,2.0,0.0,0.0,1.44,3.8,9.0
T1,2019-04-07,Goztep,Akhisar Belediyespor,1393.04,1369.54,2.0,2.0,3.0,4.0,0.0,1.0,A,0.0,0.0,D,19.0,12.0,5.0,3.0,15.0,15.0,14.0,7.0,3.0,3.0,0.0,0.0,1.9,3.5,4.0
T1,2019-04-07,Kasimpasa,Erzurum BB,1419.3,1347.53,5.0,5.0,1.0,4.0,2.0,1.0,H,1.0,0.0,H,19.0,13.0,5.0,3.0,15.0,11.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,3.4,3.75
T1,2019-04-08,Rizespor,Besiktas,1427.58,1612.66,6.0,12.0,7.0,11.0,2.0,7.0,A,1.0,2.0,A,19.0,11.0,6.0,11.0,8.0,10.0,3.0,2.0,1.0,2.0,0.0,0.0,3.8,3.5,1.95
T1,2019-04-12,Bursaspor,Trabzonspor,1389.03,1503.65,1.0,4.0,9.0,13.0,0.0,1.0,A,0.0,0.0,D,18.0,11.0,3.0,3.0,18.0,11.0,10.0,7.0,3.0,3.0,0.0,0.0,2.37,3.3,3.0
T1,2019-04-13,Besiktas,Buyuksehyr,1612.66,1640.51,9.0,11.0,7.0,13.0,2.0,1.0,H,1.0,1.0,D,15.0,13.0,6.0,5.0,16.0,18.0,10.0,4.0,2.0,2.0,0.0,0.0,2.2,3.4,3.2
T1,2019-04-13,Konyaspor,Sivasspor,1439.46,1422.98,0.0,1.0,3.0,3.0,1.0,1.0,D,1.0,1.0,D,6.0,8.0,3.0,3.0,13.0,10.0,0.0,4.0,2.0,1.0,0.0,0.0,2.1,3.2,3.6
T1,2019-04-13,Rizespor,Goztep,1427.58,1393.04,6.0,9.0,1.0,2.0,1.0,0.0,H,0.0,0.0,D,15.0,8.0,8.0,2.0,18.0,15.0,3.0,6.0,2.0,1.0,0.0,0.0,1.9,3.75,3.6
