Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
F1,2017-02-24,Nantes,Dijon,1562.92,1557.75,4.0,5.0,3.0,6.0,3.0,1.0,H,1.0,1.0,D,20.0,9.0,6.0,3.0,19.0,13.0,3.0,1.0,3.0,2.0,0.0,1.0,1.73,3.6,5.25
F1,2017-02-24,Nice,Montpellier,1717.42,1615.0,7.0,10.0,6.0,9.0,2.0,1.0,H,0.0,1.0,A,12.0,11.0,4.0,1.0,10.0,10.0,1.0,3.0,2.0,0.0,0.0,0.0,2.05,3.3,3.8
F1,2017-02-25,Angers,Bastia,1549.21,1556.35,7.0,10.0,1.0,3.0,3.0,0.0,H,1.0,0.0,H,24.0,12.0,15.0,3.0,12.0,6.0,5.0,7.0,2.0,0.0,0.0,1.0,1.85,3.2,5.0
F1,2017-02-25,Guingamp,Monaco,1596.78,1823.07,3.0,3.0,7.0,11.0,1.0,2.0,A,0.0,1.0,A,5.0,14.0,2.0,5.0,16.0,14.0,4.0,4.0,3.0,2.0,0.0,0.0,5.0,3.75,1.73
F1,2017-02-25,Lille,Bordeaux,1607.86,1629.24,3.0,6.0,6.0,10.0,2.0,3.0,A,0.0,1.0,A,7.0,14.0,2.0,9.0,14.0,12.0,3.0,3.0,4.0,2.0,2.0,0.0,2.4,3.1,3.25
F1,2017-02-25,Nancy,Toulouse,1563.4,1591.18,0.0,3.0,5.0,8.0,0.0,0.0,D,0.0,0.0,D,9.0,10.0,2.0,4.0,12.0,20.0,5.0,6.0,2.0,3.0,0.0,0.0,2.7,3.0,2.88
F1,2017-02-25,Rennes,Lorient,1607.12,1536.28,2.0,4.0,1.0,4.0,1.0,0.0,H,1.0,0.0,H,14.0,6.0,9.0,2.0,10.0,19.0,2.0,3.0,0.0,3.0,0.0,0.0,2.05,3.4,3.75
F1,2017-02-26,Lyon,Metz,1712.36,1542.15,6.0,6.0,4.0,7.0,5.0,0.0,H,1.0,0.0,H,27.0,9.0,7.0,2.0,10.0,7.0,10.0,1.0,1.0,3.0,0.0,0.0,1.22,7.0,12.0
F1,2017-02-26,Marseille,Paris SG,1648.29,1905.34,6.0,9.0,7.0,11.0,1.0,5.0,A,0.0,2.0,A,9.0,17.0,0.0,11.0,9.0,6.0,4.0,7.0,1.0,1.0,0.0,0.0,5.5,3.75,1.67
F1,2017-02-26,St Etienne,Caen,1698.97,1553.61,3.0,9.0,3.0,6.0,0.0,1.0,A,0.0,1.0,A,11.0,10.0,1.0,3.0,10.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,1.75,3.4,5.25
F1,2017-03-01,Bastia,Nantes,1546.66,1569.43,1.0,2.0,7.0,8.0,2.0,2.0,D,0.0,0.0,D,6.0,13.0,2.0,3.0,7.0,9.0,3.0,7.0,3.0,1.0,1.0,0.0,3.3,2.9,2.5
F1,2017-03-03,Bordeaux,Lyon,1644.65,1728.71,6.0,10.0,6.0,9.0,1.0,1.0,D,1.0,0.0,H,16.0,13.0,4.0,2.0,21.0,17.0,5.0,4.0,5.0,4.0,0.0,0.0,3.2,3.4,2.25
F1,2017-03-04,Bastia,St Etienne,1546.66,1661.9,2.0,2.0,3.0,6.0,0.0,0.0,D,0.0,0.0,D,5.0,11.0,1.0,2.0,8.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,3.3,3.1,2.38
F1,2017-03-04,Caen,Angers,1561.17,1563.71,6.0,6.0,9.0,10.0,2.0,3.0,A,1.0,2.0,A,16.0,9.0,3.0,4.0,11.0,9.0,4.0,3.0,1.0,2.0,0.0,0.0,2.38,3.1,3.3
F1,2017-03-04,Dijon,Nice,1541.77,1723.19,3.0,3.0,7.0,10.0,0.0,1.0,A,0.0,0.0,D,13.0,11.0,2.0,5.0,13.0,7.0,6.0,4.0,2.0,1.0,0.0,0.0,3.25,3.4,2.2
F1,2017-03-04,Metz,Rennes,1531.55,1600.81,1.0,7.0,4.0,6.0,1.0,1.0,D,1.0,0.0,H,10.0,17.0,4.0,8.0,11.0,17.0,3.0,4.0,3.0,3.0,0.0,0.0,3.2,3.0,2.5
F1,2017-03-04,Montpellier,Guingamp,1615.72,1579.61,6.0,9.0,3.0,3.0,1.0,1.0,D,0.0,0.0,D,11.0,6.0,2.0,3.0,9.0,9.0,9.0,7.0,1.0,0.0,0.0,0.0,2.0,3.5,3.8
F1,2017-03-04,Paris SG,Nancy,1901.9,1546.03,7.0,13.0,1.0,1.0,1.0,0.0,H,0.0,0.0,D,23.0,10.0,7.0,3.0,13.0,18.0,13.0,2.0,2.0,3.0,0.0,0.0,1.14,8.0,21.0
F1,2017-03-05,Lorient,Marseille,1522.9,1644.16,0.0,4.0,3.0,6.0,1.0,4.0,A,0.0,2.0,A,11.0,15.0,4.0,7.0,12.0,13.0,5.0,8.0,2.0,1.0,0.0,0.0,3.1,3.4,2.25
F1,2017-03-05,Monaco,Nantes,1811.65,1569.43,7.0,13.0,5.0,8.0,4.0,0.0,H,3.0,0.0,H,13.0,10.0,7.0,3.0,10.0,16.0,5.0,7.0,2.0,2.0,0.0,0.0,1.4,5.0,7.5
F1,2017-03-05,Toulouse,Lille,1596.5,1603.45,5.0,9.0,3.0,3.0,1.0,1.0,D,1.0,0.0,H,10.0,14.0,5.0,5.0,16.0,21.0,3.0,3.0,2.0,2.0,0.0,0.0,2.05,3.3,4.0
F1,2017-03-10,Marseille,Angers,1644.16,1563.71,6.0,9.0,9.0,13.0,3.0,0.0,H,2.0,0.0,H,11.0,14.0,4.0,7.0,11.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,1.67,3.75,5.5
F1,2017-03-10,Nice,Caen,1723.19,1561.17,9.0,13.0,6.0,6.0,2.0,2.0,D,0.0,1.0,A,14.0,6.0,4.0,2.0,13.0,12.0,6.0,0.0,2.0,1.0,0.0,0.0,1.67,3.6,5.75
F1,2017-03-11,Guingamp,Bastia,1579.61,1546.66,1.0,4.0,2.0,3.0,5.0,0.0,H,0.0,0.0,D,21.0,2.0,8.0,1.0,10.0,13.0,5.0,8.0,0.0,2.0,0.0,1.0,1.73,3.6,5.25
F1,2017-03-11,Monaco,Bordeaux,1811.65,1644.65,7.0,13.0,7.0,10.0,2.0,1.0,H,0.0,0.0,D,11.0,9.0,6.0,2.0,9.0,11.0,10.0,3.0,1.0,3.0,0.0,0.0,1.45,4.5,7.5
F1,2017-03-11,Montpellier,Nantes,1615.72,1569.43,4.0,7.0,4.0,8.0,2.0,3.0,A,1.0,1.0,D,14.0,14.0,8.0,7.0,6.0,17.0,3.0,5.0,0.0,3.0,0.0,0.0,2.1,3.25,3.8
F1,2017-03-11,Nancy,Lille,1546.03,1603.45,1.0,1.0,4.0,4.0,1.0,2.0,A,1.0,0.0,H,16.0,10.0,3.0,6.0,11.0,13.0,5.0,4.0,4.0,2.0,0.0,0.0,2.6,3.1,2.9
F1,2017-03-11,Rennes,Dijon,1600.81,1541.77,4.0,6.0,0.0,3.0,1.0,1.0,D,0.0,1.0,A,14.0,11.0,4.0,8.0,10.0,11.0,1.0,4.0,2.0,1.0,0.0,0.0,1.8,3.5,4.75
F1,2017-03-12,Lorient,Paris SG,1522.9,1901.9,0.0,1.0,7.0,13.0,1.0,2.0,A,0.0,1.0,A,6.0,12.0,2.0,6.0,9.0,7.0,3.0,9.0,2.0,1.0,0.0,0.0,9.5,5.25,1.33
F1,2017-03-12,Lyon,Toulouse,1728.71,1596.5,7.0,10.0,3.0,7.0,4.0,0.0,H,1.0,0.0,H,12.0,10.0,7.0,4.0,10.0,12.0,4.0,3.0,1.0,2.0,0.0,0.0,1.44,4.5,7.5
F1,2017-03-12,St Etienne,Metz,1661.9,1531.55,1.0,4.0,2.0,5.0,2.0,2.0,D,0.0,1.0,A,14.0,12.0,7.0,6.0,14.0,20.0,4.0,3.0,0.0,1.0,0.0,0.0,1.62,3.8,6.0
F1,2017-03-17,Lille,Marseille,1606.04,1655.65,4.0,7.0,6.0,9.0,0.0,0.0,D,0.0,0.0,D,9.0,7.0,2.0,4.0,18.0,7.0,7.0,8.0,1.0,4.0,0.0,0.0,3.1,3.2,2.38
F1,2017-03-17,Metz,Bastia,1529.0,1526.53,2.0,3.0,2.0,3.0,1.0,0.0,H,0.0,0.0,D,9.0,6.0,2.0,0.0,12.0,12.0,4.0,4.0,2.0,2.0,0.0,0.0,1.8,3.4,4.75
F1,2017-03-18,Angers,Guingamp,1557.87,1587.08,6.0,12.0,4.0,7.0,3.0,0.0,H,0.0,0.0,D,15.0,10.0,5.0,1.0,11.0,6.0,8.0,3.0,2.0,1.0,0.0,0.0,2.2,3.1,3.6
F1,2017-03-18,Bordeaux,Montpellier,1634.46,1593.78,4.0,7.0,1.0,7.0,5.0,1.0,H,3.0,0.0,H,13.0,13.0,7.0,4.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,3.5,3.8
