Div,Date,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
SP1,2018-04-06,La Coruna,Malaga,1576.46,1596.77,1.0,2.0,4.0,4.0,3.0,2.0,H,1.0,1.0,D,14.0,11.0,6.0,4.0,16.0,14.0,7.0,6.0,4.0,3.0,0.0,0.0,2.04,3.29,3.79
SP1,2018-04-07,Alaves,Getafe,1655.69,1699.27,1.0,4.0,3.0,6.0,2.0,0.0,H,0.0,0.0,D,11.0,5.0,2.0,1.0,17.0,22.0,1.0,3.0,2.0,3.0,0.0,0.0,2.45,3.0,3.2
SP1,2018-04-07,Barcelona,Leganes,2048.58,1646.83,7.0,11.0,3.0,6.0,3.0,1.0,H,2.0,0.0,H,12.0,11.0,6.0,1.0,14.0,12.0,5.0,3.0,2.0,4.0,0.0,0.0,1.12,9.0,21.0
SP1,2018-04-07,Betis,Eibar,1697.17,1708.59,9.0,10.0,1.0,5.0,2.0,0.0,H,1.0,0.0,H,13.0,5.0,4.0,2.0,10.0,11.0,7.0,8.0,2.0,2.0,0.0,0.0,2.25,3.39,3.25
SP1,2018-04-07,Celta,Sevilla,1709.83,1760.51,2.0,5.0,1.0,7.0,4.0,0.0,H,1.0,0.0,H,12.0,16.0,6.0,6.0,8.0,12.0,3.0,10.0,1.0,2.0,0.0,0.0,2.2,3.39,3.29
SP1,2018-04-08,Levante,Las Palmas,1630.92,1572.8,7.0,8.0,1.0,2.0,2.0,1.0,H,1.0,0.0,H,11.0,17.0,4.0,5.0,19.0,10.0,4.0,5.0,6.0,3.0,2.0,0.0,1.9,3.6,4.0
SP1,2018-04-08,Real Madrid,Ath Madrid,2011.24,1946.55,9.0,12.0,6.0,9.0,1.0,1.0,D,0.0,0.0,D,30.0,9.0,8.0,5.0,12.0,17.0,11.0,2.0,2.0,3.0,0.0,0.0,1.75,3.75,4.75
SP1,2018-04-08,Sociedad,Girona,1688.73,1696.18,1.0,5.0,4.0,10.0,5.0,0.0,H,2.0,0.0,H,13.0,8.0,7.0,1.0,8.0,20.0,4.0,5.0,2.0,2.0,0.0,0.0,1.9,3.6,4.0
SP1,2018-04-08,Valencia,Espanol,1799.08,1697.02,9.0,13.0,4.0,8.0,1.0,0.0,H,1.0,0.0,H,14.0,21.0,6.0,6.0,17.0,10.0,4.0,3.0,3.0,2.0,0.0,0.0,1.5,4.33,6.5
SP1,2018-04-09,Villarreal,Ath Bilbao,1742.43,1718.01,6.0,6.0,4.0,5.0,1.0,3.0,A,0.0,1.0,A,7.0,17.0,2.0,13.0,17.0,11.0,3.0,6.0,5.0,5.0,1.0,0.0,1.85,3.5,4.5
SP1,2018-04-13,Girona,Betis,1696.18,1697.17,1.0,7.0,9.0,12.0,0.0,1.0,A,0.0,1.0,A,9.0,10.0,4.0,2.0,23.0,18.0,6.0,4.0,7.0,5.0,0.0,0.0,2.29,3.39,3.1
SP1,2018-04-14,Ath Bilbao,La Coruna,1718.01,1576.46,4.0,7.0,4.0,5.0,2.0,3.0,A,0.0,2.0,A,13.0,5.0,4.0,3.0,5.0,9.0,11.0,6.0,2.0,1.0,0.0,0.0,1.66,3.75,5.5
SP1,2018-04-14,Barcelona,Valencia,2048.58,1799.08,7.0,13.0,9.0,15.0,2.0,1.0,H,1.0,0.0,H,12.0,17.0,7.0,6.0,9.0,11.0,6.0,5.0,2.0,2.0,0.0,0.0,1.28,6.0,9.5
SP1,2018-04-14,Las Palmas,Sociedad,1572.8,1688.73,1.0,1.0,4.0,7.0,0.0,1.0,A,0.0,1.0,A,7.0,20.0,0.0,11.0,6.0,16.0,4.0,6.0,0.0,0.0,0.0,0.0,3.79,3.6,1.95
SP1,2018-04-14,Leganes,Celta,1646.83,1709.83,3.0,6.0,5.0,8.0,1.0,0.0,H,0.0,0.0,D,19.0,5.0,7.0,2.0,22.0,17.0,8.0,3.0,3.0,3.0,0.0,0.0,3.1,3.2,2.39
SP1,2018-04-14,Sevilla,Villarreal,1760.51,1742.43,1.0,4.0,3.0,6.0,2.0,2.0,D,0.0,1.0,A,18.0,7.0,4.0,4.0,11.0,23.0,10.0,2.0,5.0,3.0,1.0,1.0,1.8,3.75,4.5
SP1,2018-04-15,Ath Madrid,Levante,1952.97,1633.93,4.0,7.0,7.0,11.0,3.0,0.0,H,1.0,0.0,H,13.0,11.0,5.0,3.0,9.0,13.0,8.0,3.0,2.0,1.0,0.0,0.0,1.22,6.0,15.0
SP1,2018-04-15,Eibar,Alaves,1695.7,1667.09,1.0,2.0,4.0,4.0,0.0,1.0,A,0.0,1.0,A,21.0,2.0,4.0,1.0,11.0,18.0,12.0,1.0,2.0,1.0,0.0,0.0,1.83,3.39,4.75
SP1,2018-04-15,Getafe,Espanol,1677.69,1688.3,3.0,3.0,1.0,5.0,1.0,0.0,H,0.0,0.0,D,13.0,5.0,4.0,0.0,19.0,13.0,4.0,3.0,6.0,2.0,1.0,0.0,2.14,3.1,3.75
SP1,2018-04-15,Malaga,Real Madrid,1598.18,2014.47,4.0,4.0,7.0,13.0,1.0,2.0,A,0.0,1.0,A,13.0,16.0,3.0,6.0,12.0,9.0,4.0,7.0,4.0,0.0,0.0,0.0,10.0,5.5,1.28
SP1,2018-04-17,Celta,Barcelona,1713.72,2034.42,4.0,5.0,7.0,13.0,2.0,2.0,D,1.0,1.0,D,18.0,14.0,8.0,6.0,9.0,7.0,6.0,4.0,3.0,0.0,0.0,1.0,4.75,4.33,1.64
SP1,2018-04-17,La Coruna,Sevilla,1594.15,1739.57,6.0,7.0,2.0,2.0,0.0,0.0,D,0.0,0.0,D,22.0,24.0,6.0,7.0,8.0,8.0,7.0,9.0,0.0,2.0,0.0,0.0,2.5,3.5,2.75
SP1,2018-04-17,Villarreal,Leganes,1718.52,1645.89,1.0,7.0,3.0,6.0,2.0,1.0,H,1.0,0.0,H,17.0,6.0,6.0,1.0,14.0,14.0,10.0,4.0,1.0,1.0,0.0,0.0,1.6,3.79,6.5
SP1,2018-04-18,Espanol,Eibar,1688.3,1695.7,1.0,4.0,1.0,1.0,0.0,1.0,A,0.0,1.0,A,10.0,5.0,4.0,1.0,17.0,17.0,3.0,6.0,3.0,2.0,0.0,0.0,2.29,3.1,3.39
SP1,2018-04-18,Real Madrid,Ath Bilbao,2014.47,1718.41,7.0,13.0,4.0,7.0,1.0,1.0,D,0.0,1.0,A,29.0,6.0,10.0,2.0,6.0,19.0,16.0,2.0,2.0,4.0,0.0,0.0,1.19,7.0,12.0
SP1,2018-04-18,Valencia,Getafe,1805.47,1677.69,6.0,12.0,3.0,6.0,1.0,2.0,A,0.0,1.0,A,10.0,8.0,3.0,3.0,10.0,14.0,7.0,5.0,1.0,7.0,1.0,0.0,1.44,4.0,8.0
SP1,2018-04-19,Alaves,Girona,1667.09,1672.03,7.0,7.0,1.0,4.0,1.0,2.0,A,0.0,0.0,D,11.0,14.0,5.0,5.0,15.0,12.0,3.0,6.0,4.0,4.0,0.0,0.0,2.37,3.1,3.29
SP1,2018-04-19,Betis,Las Palmas,1723.38,1559.88,9.0,15.0,0.0,1.0,1.0,0.0,H,0.0,0.0,D,17.0,1.0,8.0,0.0,18.0,17.0,6.0,3.0,3.0,5.0,0.0,1.0,1.36,5.25,7.5
SP1,2018-04-19,Levante,Malaga,1633.93,1598.18,4.0,10.0,3.0,4.0,1.0,0.0,H,0.0,0.0,D,11.0,10.0,2.0,2.0,9.0,17.0,4.0,3.0,1.0,1.0,0.0,0.0,1.85,3.5,4.5
SP1,2018-04-19,Sociedad,Ath Madrid,1709.82,1952.97,7.0,7.0,7.0,10.0,3.0,0.0,H,1.0,0.0,H,12.0,9.0,4.0,2.0,13.0,13.0,6.0,6.0,1.0,0.0,0.0,0.0,3.29,3.29,2.25
SP1,2018-04-20,Leganes,La Coruna,1645.89,1594.15,3.0,6.0,7.0,8.0,0.0,0.0,D,0.0,0.0,D,13.0,12.0,0.0,3.0,12.0,13.0,9.0,4.0,0.0,2.0,0.0,0.0,2.29,3.25,3.2
SP1,2018-04-21,Celta,Valencia,1713.72,1805.47,4.0,6.0,3.0,9.0,1.0,1.0,D,0.0,0.0,D,10.0,17.0,3.0,7.0,14.0,19.0,4.0,3.0,1.0,2.0,0.0,0.0,2.7,3.39,2.6
SP1,2018-04-21,Eibar,Getafe,1695.7,1677.69,3.0,4.0,6.0,9.0,0.0,1.0,A,0.0,1.0,A,12.0,7.0,2.0,4.0,15.0,16.0,8.0,3.0,4.0,1.0,0.0,0.0,2.04,3.2,4.0
SP1,2018-04-22,Ath Madrid,Betis,1952.97,1723.38,4.0,7.0,9.0,15.0,0.0,0.0,D,0.0,0.0,D,10.0,10.0,2.0,4.0,17.0,14.0,8.0,3.0,2.0,5.0,0.0,0.0,1.61,3.75,6.0
SP1,2018-04-22,Girona,Espanol,1672.03,1688.3,3.0,4.0,0.0,1.0,0.0,2.0,A,0.0,1.0,A,20.0,5.0,6.0,4.0,18.0,18.0,10.0,0.0,1.0,2.0,0.0,0.0,2.14,3.25,3.6
SP1,2018-04-22,Las Palmas,Alaves,1559.88,1667.09,0.0,1.0,6.0,7.0,0.0,4.0,A,0.0,0.0,D,12.0,10.0,1.0,7.0,14.0,19.0,3.0,3.0,2.0,2.0,0.0,0.0,3.1,3.2,2.39
SP1,2018-04-22,Malaga,Sociedad,1598.18,1709.82,0.0,4.0,9.0,10.0,2.0,0.0,H,2.0,0.0,H,4.0,14.0,3.0,2.0,16.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,5.25,3.6,1.72
SP1,2018-04-23,Ath Bilbao,Levante,1718.41,1633.93,4.0,5.0,6.0,10.0,1.0,3.0,A,1.0,2.0,A,18.0,11.0,5.0,7.0,13.0,14.0,2.0,9.0,3.0,3.0,0.0,0.0,1.66,3.75,5.5
SP1,2018-04-27,Levante,Sevilla,1633.93,1739.57,6.0,10.0,2.0,3.0,2.0,1.0,H,1.0,1.0,D,15.0,22.0,5.0,4.0,4.0,15.0,4.0,8.0,1.0,1.0,0.0,0.0,4.5,3.6,1.75
SP1,2018-04-28,Espanol,Las Palmas,1688.3,1559.88,3.0,4.0,0.0,0.0,1.0,1.0,D,0.0,1.0,A,16.0,13.0,7.0,2.0,18.0,22.0,6.0,7.0,2.0,4.0,0.0,0.0,1.36,4.75,9.5
SP1,2018-04-28,Real Madrid,Leganes,2014.47,1645.89,5.0,11.0,4.0,4.0,2.0,1.0,H,2.0,0.0,H,12.0,16.0,5.0,6.0,16.0,15.0,3.0,2.0,0.0,1.0,0.0,1.0,1.3,5.5,10.0
SP1,2018-04-28,Sociedad,Ath Bilbao,1709.82,1718.41,6.0,10.0,1.0,5.0,3.0,1.0,H,2.0,0.0,H,17.0,9.0,4.0,3.0,16.0,16.0,3.0,7.0,3.0,6.0,1.0,0.0,1.85,3.6,4.33
SP1,2018-04-28,Villarreal,Celta,1718.52,1713.72,4.0,7.0,2.0,6.0,4.0,1.0,H,3.0,1.0,H,13.0,15.0,7.0,4.0,14.0,8.0,5.0,7.0,2.0,0.0,0.0,0.0,1.72,3.75,5.0
SP1,2018-04-29,Alaves,Ath Madrid,1667.09,1952.97,6.0,10.0,4.0,8.0,0.0,1.0,A,0.0,0.0,D,7.0,14.0,3.0,6.0,14.0,12.0,3.0,4.0,4.0,6.0,0.0,1.0,3.29,3.1,2.37
SP1,2018-04-29,Getafe,Girona,1677.69,1672.03,9.0,9.0,3.0,4.0,1.0,1.0,D,1.0,1.0,D,10.0,15.0,2.0,2.0,19.0,21.0,4.0,4.0,6.0,4.0,1.0,0.0,2.1,3.1,4.0
SP1,2018-04-29,La Coruna,Barcelona,1594.15,2034.42,5.0,8.0,7.0,11.0,2.0,4.0,A,1.0,2.0,A,17.0,21.0,5.0,9.0,9.0,9.0,6.0,7.0,1.0,1.0,0.0,0.0,12.0,6.0,1.25
SP1,2018-04-29,Valencia,Eibar,1805.47,1695.7,1.0,7.0,3.0,4.0,0.0,0.0,D,0.0,0.0,D,16.0,8.0,5.0,2.0,12.0,19.0,8.0,2.0,2.0,3.0,0.0,0.0,1.5,4.0,7.5
SP1,2018-04-30,Betis,Malaga,1723.38,1598.18,7.0,13.0,3.0,6.0,2.0,1.0,H,1.0,1.0,D,12.0,9.0,3.0,3.0,9.0,17.0,6.0,4.0,1.0,4.0,0.0,0.0,1.44,4.5,7.5
SP1,2018-05-04,Sevilla,Sociedad,1732.91,1728.96,2.0,3.0,6.0,12.0,1.0,0.0,H,0.0,0.0,D,16.0,11.0,6.0,1.0,17.0,13.0,6.0,4.0,4.0,2.0,0.0,0.0,2.1,3.79,3.1
SP1,2018-05-05,Ath Bilbao,Betis,1703.78,1739.52,1.0,4.0,7.0,13.0,2.0,0.0,H,0.0,0.0,D,14.0,6.0,5.0,3.0,13.0,12.0,4.0,5.0,0.0,2.0,0.0,0.0,2.25,3.29,3.29
SP1,2018-05-05,Celta,La Coruna,1712.11,1600.54,2.0,5.0,2.0,8.0,1.0,1.0,D,1.0,0.0,H,13.0,11.0,4.0,2.0,6.0,11.0,4.0,10.0,4.0,2.0,0.0,0.0,1.61,4.0,5.5
SP1,2018-05-05,Girona,Eibar,1674.12,1692.65,4.0,4.0,4.0,4.0,1.0,4.0,A,0.0,2.0,A,16.0,15.0,5.0,6.0,12.0,13.0,6.0,5.0,2.0,5.0,0.0,0.0,2.1,3.29,3.75
SP1,2018-05-05,Villarreal,Valencia,1736.52,1791.01,7.0,7.0,2.0,5.0,1.0,0.0,H,0.0,0.0,D,13.0,6.0,5.0,2.0,18.0,18.0,7.0,3.0,5.0,3.0,0.0,0.0,2.25,3.39,3.2
SP1,2018-05-06,Ath Madrid,Espanol,1936.76,1684.35,4.0,8.0,4.0,4.0,0.0,2.0,A,0.0,0.0,D,9.0,14.0,3.0,6.0,9.0,13.0,6.0,3.0,1.0,3.0,0.0,0.0,1.39,4.2,10.0
SP1,2018-05-06,Barcelona,Real Madrid,2033.95,2021.04,7.0,11.0,7.0,11.0,2.0,2.0,D,1.0,1.0,D,11.0,17.0,4.0,5.0,8.0,20.0,6.0,5.0,3.0,5.0,1.0,0.0,1.66,4.33,4.5
SP1,2018-05-06,Las Palmas,Getafe,1551.34,1707.21,1.0,1.0,7.0,10.0,0.0,1.0,A,0.0,0.0,D,21.0,8.0,4.0,1.0,8.0,28.0,9.0,4.0,0.0,2.0,0.0,0.0,4.0,3.29,2.0
SP1,2018-05-06,Malaga,Alaves,1604.53,1681.53,3.0,3.0,3.0,9.0,0.0,3.0,A,0.0,1.0,A,16.0,13.0,4.0,7.0,15.0,13.0,6.0,7.0,2.0,1.0,0.0,0.0,2.39,3.2,3.1
SP1,2018-05-07,Leganes,Levante,1640.27,1666.27,1.0,4.0,9.0,12.0,0.0,3.0,A,0.0,0.0,D,13.0,10.0,2.0,3.0,15.0,11.0,6.0,5.0,5.0,1.0,1.0,0.0,2.1,3.2,3.89
SP1,2018-05-09,Barcelona,Villarreal,2033.95,1736.52,5.0,11.0,9.0,10.0,5.0,1.0,H,3.0,0.0,H,12.0,20.0,6.0,7.0,6.0,15.0,4.0,4.0,0.0,3.0,0.0,0.0,1.28,5.75,10.0
SP1,2018-05-09,Sevilla,Real Madrid,1732.91,2021.04,4.0,5.0,5.0,9.0,3.0,2.0,H,2.0,0.0,H,14.0,14.0,6.0,4.0,21.0,9.0,2.0,3.0,3.0,1.0,0.0,0.0,2.45,3.7,2.62
SP1,2018-05-12,Alaves,Ath Bilbao,1681.53,1703.78,6.0,9.0,3.0,4.0,3.0,1.0,H,1.0,0.0,H,4.0,13.0,3.0,4.0,15.0,13.0,0.0,8.0,2.0,5.0,0.0,0.0,2.5,3.29,2.89
SP1,2018-05-12,Betis,Sevilla,1739.52,1732.91,4.0,10.0,6.0,8.0,2.0,2.0,D,1.0,0.0,H,9.0,13.0,5.0,5.0,10.0,19.0,4.0,5.0,1.0,4.0,0.0,0.0,2.62,3.39,2.7
SP1,2018-05-12,Eibar,Las Palmas,1692.65,1551.34,4.0,7.0,1.0,1.0,1.0,0.0,H,1.0,0.0,H,10.0,8.0,5.0,2.0,13.0,12.0,3.0,11.0,3.0,1.0,0.0,0.0,1.39,4.5,9.0
SP1,2018-05-12,Getafe,Ath Madrid,1707.21,1936.76,7.0,13.0,4.0,7.0,0.0,1.0,A,0.0,1.0,A,11.0,5.0,4.0,3.0,13.0,17.0,8.0,2.0,3.0,2.0,0.0,0.0,2.79,3.1,2.79
SP1,2018-05-12,Girona,Valencia,1674.12,1791.01,1.0,4.0,2.0,2.0,0.0,1.0,A,0.0,0.0,D,16.0,10.0,4.0,4.0,16.0,11.0,6.0,2.0,2.0,3.0,0.0,0.0,2.5,3.39,2.75
SP1,2018-05-12,La Coruna,Villarreal,1600.54,1736.52,2.0,6.0,6.0,10.0,2.0,4.0,A,0.0,3.0,A,16.0,11.0,7.0,7.0,14.0,5.0,11.0,0.0,3.0,0.0,0.0,0.0,3.5,3.6,2.04
SP1,2018-05-12,Real Madrid,Celta,2021.04,1712.11,4.0,8.0,2.0,3.0,6.0,0.0,H,3.0,0.0,H,15.0,5.0,10.0,1.0,5.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,1.36,5.0,9.0
SP1,2018-05-12,Sociedad,Leganes,1728.96,1640.27,3.0,9.0,1.0,4.0,3.0,2.0,H,2.0,1.0,H,11.0,9.0,6.0,3.0,8.0,12.0,5.0,1.0,1.0,2.0,0.0,0.0,1.44,4.2,8.5
SP1,2018-05-13,Espanol,Malaga,1684.35,1604.53,7.0,7.0,3.0,3.0,4.0,1.0,H,3.0,1.0,H,19.0,9.0,7.0,3.0,13.0,19.0,5.0,3.0,0.0,2.0,0.0,0.0,1.61,3.7,6.25
SP1,2018-05-13,Levante,Barcelona,1666.27,2033.95,9.0,12.0,7.0,11.0,5.0,4.0,H,2.0,1.0,H,12.0,18.0,7.0,7.0,18.0,12.0,3.0,8.0,6.0,6.0,0.0,0.0,10.0,5.25,1.3
SP1,2018-05-19,Celta,Levante,1705.42,1698.67,1.0,3.0,9.0,15.0,4.0,2.0,H,2.0,1.0,H,20.0,7.0,9.0,3.0,9.0,15.0,5.0,3.0,1.0,3.0,0.0,1.0,1.8,4.0,4.1
SP1,2018-05-19,Las Palmas,Girona,1543.78,1652.14,1.0,1.0,1.0,4.0,1.0,2.0,A,1.0,2.0,A,13.0,12.0,7.0,6.0,7.0,19.0,4.0,3.0,1.0,2.0,0.0,0.0,3.1,3.5,2.25
SP1,2018-05-19,Leganes,Betis,1621.21,1729.84,0.0,1.0,4.0,8.0,3.0,2.0,H,1.0,1.0,D,8.0,16.0,3.0,8.0,9.0,9.0,6.0,4.0,2.0,0.0,1.0,0.0,2.7,3.6,2.5
SP1,2018-05-19,Malaga,Getafe,1584.89,1709.7,0.0,3.0,4.0,10.0,0.0,1.0,A,0.0,0.0,D,6.0,11.0,2.0,3.0,19.0,12.0,2.0,9.0,4.0,1.0,0.0,0.0,3.3,3.3,2.25
SP1,2018-05-19,Sevilla,Alaves,1754.63,1706.89,7.0,8.0,6.0,9.0,1.0,0.0,H,1.0,0.0,H,20.0,10.0,8.0,4.0,15.0,12.0,8.0,3.0,2.0,2.0,0.0,0.0,1.4,4.75,8.0
SP1,2018-05-19,Villarreal,Real Madrid,1751.6,2015.27,6.0,12.0,4.0,8.0,2.0,2.0,D,0.0,2.0,A,14.0,15.0,5.0,7.0,13.0,10.0,4.0,5.0,4.0,3.0,0.0,0.0,3.1,4.1,2.1
SP1,2018-05-20,Ath Bilbao,Espanol,1705.38,1714.62,3.0,4.0,7.0,10.0,0.0,1.0,A,0.0,1.0,A,12.0,11.0,3.0,4.0,4.0,11.0,7.0,7.0,0.0,1.0,0.0,0.0,2.04,3.5,3.6
SP1,2018-05-20,Ath Madrid,Eibar,1925.86,1713.61,6.0,7.0,7.0,10.0,2.0,2.0,D,1.0,1.0,D,8.0,14.0,4.0,3.0,14.0,14.0,2.0,2.0,6.0,2.0,1.0,0.0,1.61,3.8,6.0
SP1,2018-05-20,Barcelona,Sociedad,2021.27,1728.6,4.0,8.0,6.0,9.0,1.0,0.0,H,0.0,0.0,D,12.0,13.0,4.0,2.0,13.0,13.0,3.0,8.0,3.0,2.0,0.0,0.0,1.22,7.0,11.0
SP1,2018-05-20,Valencia,La Coruna,1791.99,1597.71,4.0,5.0,1.0,3.0,2.0,1.0,H,1.0,0.0,H,22.0,12.0,5.0,7.0,8.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,1.4,4.75,8.0
SP1,2018-08-17,Betis,Levante,1725.69,1695.15,1.0,5.0,6.0,12.0,0.0,3.0,A,0.0,1.0,A,22.0,6.0,8.0,4.0,10.0,10.0,5.0,3.0,0.0,2.0,0.0,0.0,1.66,4.0,5.0
SP1,2018-08-17,Girona,Valladolid,1664.19,1621.22,3.0,4.0,6.0,12.0,0.0,0.0,D,0.0,0.0,D,13.0,2.0,1.0,1.0,21.0,20.0,3.0,2.0,1.0,1.0,0.0,0.0,1.75,3.6,5.0
SP1,2018-08-18,Barcelona,Alaves,2027.39,1706.65,6.0,10.0,6.0,9.0,3.0,0.0,H,0.0,0.0,D,25.0,3.0,9.0,0.0,6.0,13.0,7.0,1.0,0.0,2.0,0.0,0.0,1.11,10.0,21.0
SP1,2018-08-18,Celta,Espanol,1718.58,1729.33,4.0,5.0,9.0,13.0,1.0,1.0,D,0.0,1.0,A,12.0,14.0,2.0,5.0,13.0,14.0,8.0,7.0,3.0,2.0,0.0,0.0,1.85,3.5,4.5
SP1,2018-08-18,Villarreal,Sociedad,1761.27,1732.11,4.0,10.0,3.0,6.0,1.0,2.0,A,1.0,1.0,D,16.0,8.0,7.0,4.0,16.0,10.0,4.0,6.0,2.0,3.0,0.0,0.0,2.04,3.4,3.8
SP1,2018-08-19,Eibar,Huesca,1725.43,1604.33,7.0,8.0,3.0,7.0,1.0,2.0,A,0.0,2.0,A,18.0,8.0,6.0,6.0,12.0,13.0,7.0,0.0,1.0,1.0,0.0,0.0,1.66,3.75,5.5
SP1,2018-08-19,Real Madrid,Getafe,2023.07,1721.58,4.0,8.0,6.0,10.0,2.0,0.0,H,1.0,0.0,H,10.0,4.0,3.0,1.0,11.0,27.0,3.0,0.0,1.0,7.0,0.0,0.0,1.2,7.0,13.0
SP1,2018-08-19,Vallecano,Sevilla,1609.49,1765.11,3.0,6.0,7.0,10.0,1.0,4.0,A,0.0,3.0,A,13.0,17.0,2.0,8.0,6.0,15.0,2.0,6.0,1.0,0.0,0.0,0.0,3.25,3.6,2.14
SP1,2018-08-20,Ath Bilbao,Leganes,1700.32,1634.99,3.0,3.0,3.0,4.0,2.0,1.0,H,1.0,1.0,D,17.0,12.0,5.0,2.0,12.0,13.0,6.0,2.0,4.0,5.0,0.0,0.0,1.75,3.3,5.5
SP1,2018-08-20,Valencia,Ath Madrid,1799.16,1931.49,6.0,8.0,4.0,8.0,1.0,1.0,D,0.0,1.0,A,13.0,9.0,4.0,3.0,10.0,15.0,4.0,10.0,2.0,3.0,0.0,0.0,3.0,3.2,2.5
SP1,2018-08-24,Getafe,Eibar,1721.58,1725.43,3.0,7.0,4.0,8.0,2.0,0.0,H,1.0,0.0,H,7.0,9.0,4.0,0.0,14.0,11.0,5.0,5.0,2.0,1.0,0.0,0.0,1.95,3.2,4.33
SP1,2018-08-24,Leganes,Sociedad,1634.99,1732.11,3.0,3.0,6.0,9.0,2.0,2.0,D,0.0,2.0,A,18.0,7.0,5.0,6.0,12.0,9.0,5.0,0.0,1.0,2.0,0.0,0.0,3.5,3.3,2.1
SP1,2018-08-25,Alaves,Betis,1706.65,1725.69,3.0,6.0,1.0,4.0,0.0,0.0,D,0.0,0.0,D,16.0,13.0,4.0,5.0,17.0,15.0,5.0,6.0,3.0,1.0,0.0,0.0,2.8,3.25,2.6
SP1,2018-08-25,Ath Madrid,Vallecano,1931.49,1609.49,5.0,8.0,3.0,3.0,1.0,0.0,H,0.0,0.0,D,9.0,13.0,2.0,3.0,7.0,8.0,8.0,5.0,1.0,1.0,0.0,0.0,1.16,7.0,21.0
SP1,2018-08-25,Valladolid,Barcelona,1621.22,2027.39,4.0,10.0,6.0,10.0,0.0,1.0,A,0.0,0.0,D,7.0,10.0,4.0,5.0,13.0,11.0,6.0,10.0,1.0,1.0,0.0,0.0,17.0,7.5,1.16
SP1,2018-08-26,Espanol,Valencia,1729.33,1799.16,7.0,11.0,7.0,8.0,2.0,0.0,H,0.0,0.0,D,19.0,16.0,9.0,4.0,16.0,12.0,6.0,10.0,1.0,1.0,0.0,0.0,3.25,3.2,2.37
SP1,2018-08-26,Girona,Real Madrid,1664.19,2023.07,4.0,5.0,7.0,8.0,1.0,4.0,A,1.0,1.0,D,10.0,20.0,5.0,8.0,13.0,11.0,4.0,7.0,2.0,3.0,0.0,0.0,8.0,5.5,1.36
SP1,2018-08-26,Sevilla,Villarreal,1765.11,1761.27,7.0,13.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,19.0,14.0,2.0,6.0,13.0,14.0,4.0,5.0,3.0,2.0,0.0,0.0,1.72,4.2,4.33
SP1,2018-08-27,Ath Bilbao,Huesca,1700.32,1604.33,3.0,6.0,3.0,7.0,2.0,2.0,D,0.0,0.0,D,14.0,9.0,4.0,4.0,17.0,17.0,3.0,2.0,2.0,2.0,0.0,0.0,1.61,3.6,6.5
SP1,2018-08-27,Levante,Celta,1695.15,1718.58,6.0,12.0,4.0,5.0,1.0,2.0,A,0.0,2.0,A,15.0,21.0,6.0,9.0,14.0,8.0,7.0,7.0,2.0,3.0,0.0,0.0,2.4,3.25,3.0
SP1,2018-08-31,Eibar,Sociedad,1725.43,1732.11,1.0,7.0,4.0,7.0,2.0,1.0,H,1.0,1.0,D,8.0,7.0,2.0,2.0,18.0,15.0,4.0,2.0,3.0,2.0,0.0,0.0,2.75,3.25,2.62
SP1,2018-08-31,Getafe,Valladolid,1721.58,1621.22,6.0,9.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,12.0,7.0,3.0,4.0,22.0,14.0,6.0,7.0,3.0,1.0,0.0,0.0,1.9,3.2,4.75
SP1,2018-08-31,Villarreal,Girona,1761.27,1664.19,2.0,5.0,4.0,4.0,0.0,1.0,A,0.0,0.0,D,13.0,14.0,3.0,6.0,15.0,11.0,7.0,2.0,3.0,2.0,0.0,0.0,1.57,4.0,6.0
SP1,2018-09-01,Celta,Ath Madrid,1727.01,1931.73,7.0,8.0,5.0,8.0,2.0,0.0,H,0.0,0.0,D,10.0,9.0,4.0,0.0,12.0,14.0,2.0,8.0,4.0,5.0,0.0,1.0,5.5,3.4,1.75
SP1,2018-09-01,Real Madrid,Leganes,2029.18,1631.76,7.0,10.0,4.0,4.0,4.0,1.0,H,1.0,1.0,D,17.0,8.0,8.0,3.0,11.0,11.0,8.0,1.0,1.0,1.0,0.0,0.0,1.12,9.0,21.0
SP1,2018-09-02,Alaves,Espanol,1702.93,1743.05,1.0,7.0,7.0,13.0,2.0,1.0,H,0.0,1.0,A,8.0,11.0,5.0,7.0,19.0,13.0,0.0,12.0,4.0,3.0,0.0,0.0,2.9,3.1,2.54
SP1,2018-09-02,Barcelona,Huesca,2031.66,1622.32,9.0,12.0,4.0,7.0,8.0,2.0,H,3.0,2.0,H,31.0,7.0,15.0,3.0,6.0,12.0,9.0,4.0,1.0,2.0,0.0,0.0,1.08,11.0,29.0
SP1,2018-09-02,Betis,Sevilla,1709.26,1774.92,1.0,2.0,7.0,11.0,1.0,0.0,H,0.0,0.0,D,11.0,8.0,3.0,2.0,15.0,17.0,5.0,8.0,3.0,6.0,0.0,1.0,2.8,3.5,2.45
